Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio
LP002975,Male,Yes,0,Graduate,No,4158.0,709.0,115.0,360.0,1.0,Urban,0.0,Has Credit History,4867.0,115000.0,23.628518594616807
LP002980,Male,No,0,Graduate,No,3250.0,1993.0,126.0,360.0,,Semiurban,0.0,Unknown/Not on File,5243.0,126000.0,24.03204272363151
LP002986,Male,Yes,0,Graduate,No,5000.0,2393.0,158.0,360.0,1.0,Rural,0.0,Has Credit History,7393.0,158000.0,21.371567699174896
LP002989,Male,No,0,Graduate,Yes,9200.0,0.0,98.0,180.0,1.0,Rural,0.0,Has Credit History,9200.0,98000.0,10.652173913043478
LP001002,Male,No,0,Graduate,No,5849.0,0.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,5849.0,126000.0,21.542143956231836
LP001003,Male,Yes,1,Graduate,No,4583.0,1508.0,128.0,360.0,1.0,Rural,1.0,Has Credit History,6091.0,128000.0,21.0146117222131
LP001005,Male,Yes,0,Graduate,Yes,3000.0,0.0,66.0,360.0,1.0,Urban,0.0,Has Credit History,3000.0,66000.0,22.0
LP001006,Male,Yes,0,Not Graduate,No,2583.0,2358.0,120.0,360.0,1.0,Urban,0.0,Has Credit History,4941.0,120000.0,24.286581663630844
LP001008,Male,No,0,Graduate,No,6000.0,0.0,141.0,360.0,1.0,Urban,0.0,Has Credit History,6000.0,141000.0,23.5
LP001011,Male,Yes,2,Graduate,Yes,5417.0,4196.0,267.0,360.0,1.0,Urban,2.0,Has Credit History,9613.0,267000.0,27.77488817226672
LP001013,Male,Yes,0,Not Graduate,No,2333.0,1516.0,95.0,360.0,1.0,Urban,0.0,Has Credit History,3849.0,95000.0,24.68173551571837
LP001014,Male,Yes,3+,Graduate,No,3036.0,2504.0,158.0,360.0,0.0,Semiurban,3.0,No Credit History,5540.0,158000.0,28.51985559566787
LP001018,Male,Yes,2,Graduate,No,4006.0,1526.0,168.0,360.0,1.0,Urban,2.0,Has Credit History,5532.0,168000.0,30.36876355748373
LP001020,Male,Yes,1,Graduate,No,12841.0,10968.0,349.0,360.0,1.0,Semiurban,1.0,Has Credit History,23809.0,349000.0,14.658322483094627
LP001024,Male,Yes,2,Graduate,No,3200.0,700.0,70.0,360.0,1.0,Urban,2.0,Has Credit History,3900.0,70000.0,17.94871794871795
LP001027,Male,Yes,2,Graduate,No,2500.0,1840.0,109.0,360.0,1.0,Urban,2.0,Has Credit History,4340.0,109000.0,25.11520737327189
LP001028,Male,Yes,2,Graduate,No,3073.0,8106.0,200.0,360.0,1.0,Urban,2.0,Has Credit History,11179.0,200000.0,17.890687896949636
LP001029,Male,No,0,Graduate,No,1853.0,2840.0,114.0,360.0,1.0,Rural,0.0,Has Credit History,4693.0,114000.0,24.291497975708502
LP001030,Male,Yes,2,Graduate,No,1299.0,1086.0,17.0,120.0,1.0,Urban,2.0,Has Credit History,2385.0,17000.0,7.127882599580713
LP001032,Male,No,0,Graduate,No,4950.0,0.0,125.0,360.0,1.0,Urban,0.0,Has Credit History,4950.0,125000.0,25.252525252525253
LP001034,Male,No,1,Not Graduate,No,3596.0,0.0,100.0,240.0,,Urban,1.0,Unknown/Not on File,3596.0,100000.0,27.808676307007786
LP001036,Female,No,0,Graduate,No,3510.0,0.0,76.0,360.0,0.0,Urban,0.0,No Credit History,3510.0,76000.0,21.65242165242165
LP001038,Male,Yes,0,Not Graduate,No,4887.0,0.0,133.0,360.0,1.0,Rural,0.0,Has Credit History,4887.0,133000.0,27.215060364231636
LP001041,Male,Yes,0,Graduate,No,2600.0,3500.0,115.0,360.0,1.0,Urban,0.0,Has Credit History,6100.0,115000.0,18.852459016393443
LP001043,Male,Yes,0,Not Graduate,No,7660.0,0.0,104.0,360.0,0.0,Urban,0.0,No Credit History,7660.0,104000.0,13.577023498694517
LP001046,Male,Yes,1,Graduate,No,5955.0,5625.0,315.0,360.0,1.0,Urban,1.0,Has Credit History,11580.0,315000.0,27.202072538860104
LP001047,Male,Yes,0,Not Graduate,No,2600.0,1911.0,116.0,360.0,0.0,Semiurban,0.0,No Credit History,4511.0,116000.0,25.71491908667701
LP001050,Male,Yes,2,Not Graduate,No,3365.0,1917.0,112.0,360.0,0.0,Rural,2.0,No Credit History,5282.0,112000.0,21.204089360090876
LP001052,Male,Yes,1,Graduate,No,3717.0,2925.0,151.0,360.0,,Semiurban,1.0,Unknown/Not on File,6642.0,151000.0,22.73411623005119
LP001066,Male,Yes,0,Graduate,Yes,9560.0,0.0,191.0,360.0,1.0,Semiurban,0.0,Has Credit History,9560.0,191000.0,19.97907949790795
LP001068,Male,Yes,0,Graduate,No,2799.0,2253.0,122.0,360.0,1.0,Semiurban,0.0,Has Credit History,5052.0,122000.0,24.14885193982581
LP001073,Male,Yes,2,Not Graduate,No,4226.0,1040.0,110.0,360.0,1.0,Urban,2.0,Has Credit History,5266.0,110000.0,20.888720091150777
LP001086,Male,No,0,Not Graduate,No,1442.0,0.0,35.0,360.0,1.0,Urban,0.0,Has Credit History,1442.0,35000.0,24.271844660194176
LP001087,Female,No,2,Graduate,No,3750.0,2083.0,120.0,360.0,1.0,Semiurban,2.0,Has Credit History,5833.0,120000.0,20.5726041488085
LP001091,Male,Yes,1,Graduate,No,4166.0,3369.0,201.0,360.0,,Urban,1.0,Unknown/Not on File,7535.0,201000.0,26.675514266755144
LP001095,Male,No,0,Graduate,No,3167.0,0.0,74.0,360.0,1.0,Urban,0.0,Has Credit History,3167.0,74000.0,23.365961477739184
LP001097,Male,No,1,Graduate,Yes,4692.0,0.0,106.0,360.0,1.0,Rural,1.0,Has Credit History,4692.0,106000.0,22.59164535379369
LP001098,Male,Yes,0,Graduate,No,3500.0,1667.0,114.0,360.0,1.0,Semiurban,0.0,Has Credit History,5167.0,114000.0,22.063092703696537
LP001100,Male,No,3+,Graduate,No,12500.0,3000.0,320.0,360.0,1.0,Rural,3.0,Has Credit History,15500.0,320000.0,20.64516129032258
LP001106,Male,Yes,0,Graduate,No,2275.0,2067.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,4342.0,126000.0,29.018885306310455
LP001109,Male,Yes,0,Graduate,No,1828.0,1330.0,100.0,360.0,0.0,Urban,0.0,No Credit History,3158.0,100000.0,31.665611146295124
LP001112,Female,Yes,0,Graduate,No,3667.0,1459.0,144.0,360.0,1.0,Semiurban,0.0,Has Credit History,5126.0,144000.0,28.092079594225517
LP001114,Male,No,0,Graduate,No,4166.0,7210.0,184.0,360.0,1.0,Urban,0.0,Has Credit History,11376.0,184000.0,16.17440225035162
LP001116,Male,No,0,Not Graduate,No,3748.0,1668.0,110.0,360.0,1.0,Semiurban,0.0,Has Credit History,5416.0,110000.0,20.31019202363368
LP001119,Male,No,0,Graduate,No,3600.0,0.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,3600.0,80000.0,22.22222222222222
LP001120,Male,No,0,Graduate,No,1800.0,1213.0,47.0,360.0,1.0,Urban,0.0,Has Credit History,3013.0,47000.0,15.599070693660803
LP001123,Male,Yes,0,Graduate,No,2400.0,0.0,75.0,360.0,,Urban,0.0,Unknown/Not on File,2400.0,75000.0,31.25
LP001131,Male,Yes,0,Graduate,No,3941.0,2336.0,134.0,360.0,1.0,Semiurban,0.0,Has Credit History,6277.0,134000.0,21.347777600764697
LP001136,Male,Yes,0,Not Graduate,Yes,4695.0,0.0,96.0,360.0,1.0,Urban,0.0,Has Credit History,4695.0,96000.0,20.447284345047922
LP001137,Female,No,0,Graduate,No,3410.0,0.0,88.0,360.0,1.0,Urban,0.0,Has Credit History,3410.0,88000.0,25.806451612903224
LP001138,Male,Yes,1,Graduate,No,5649.0,0.0,44.0,360.0,1.0,Urban,1.0,Has Credit History,5649.0,44000.0,7.788989201628607
LP001144,Male,Yes,0,Graduate,No,5821.0,0.0,144.0,360.0,1.0,Urban,0.0,Has Credit History,5821.0,144000.0,24.738017522762412
LP001146,Female,Yes,0,Graduate,No,2645.0,3440.0,120.0,360.0,0.0,Urban,0.0,No Credit History,6085.0,120000.0,19.72062448644207
LP001151,Female,No,0,Graduate,No,4000.0,2275.0,144.0,360.0,1.0,Semiurban,0.0,Has Credit History,6275.0,144000.0,22.948207171314742
LP001155,Female,Yes,0,Not Graduate,No,1928.0,1644.0,100.0,360.0,1.0,Semiurban,0.0,Has Credit History,3572.0,100000.0,27.99552071668533
LP001157,Female,No,0,Graduate,No,3086.0,0.0,120.0,360.0,1.0,Semiurban,0.0,Has Credit History,3086.0,120000.0,38.8852883992223
LP001164,Female,No,0,Graduate,No,4230.0,0.0,112.0,360.0,1.0,Semiurban,0.0,Has Credit History,4230.0,112000.0,26.47754137115839
LP001179,Male,Yes,2,Graduate,No,4616.0,0.0,134.0,360.0,1.0,Urban,2.0,Has Credit History,4616.0,134000.0,29.02946273830156
LP001186,Female,Yes,1,Graduate,Yes,11500.0,0.0,286.0,360.0,0.0,Urban,1.0,No Credit History,11500.0,286000.0,24.869565217391305
LP001194,Male,Yes,2,Graduate,No,2708.0,1167.0,97.0,360.0,1.0,Semiurban,2.0,Has Credit History,3875.0,97000.0,25.032258064516128
LP001195,Male,Yes,0,Graduate,No,2132.0,1591.0,96.0,360.0,1.0,Semiurban,0.0,Has Credit History,3723.0,96000.0,25.785656728444803
LP001197,Male,Yes,0,Graduate,No,3366.0,2200.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,5566.0,135000.0,24.254401724757457
LP001198,Male,Yes,1,Graduate,No,8080.0,2250.0,180.0,360.0,1.0,Urban,1.0,Has Credit History,10330.0,180000.0,17.424975798644724
LP001199,Male,Yes,2,Not Graduate,No,3357.0,2859.0,144.0,360.0,1.0,Urban,2.0,Has Credit History,6216.0,144000.0,23.166023166023166
LP001205,Male,Yes,0,Graduate,No,2500.0,3796.0,120.0,360.0,1.0,Urban,0.0,Has Credit History,6296.0,120000.0,19.05972045743329
LP001206,Male,Yes,3+,Graduate,No,3029.0,0.0,99.0,360.0,1.0,Urban,3.0,Has Credit History,3029.0,99000.0,32.684054143281614
LP001207,Male,Yes,0,Not Graduate,Yes,2609.0,3449.0,165.0,180.0,0.0,Rural,0.0,No Credit History,6058.0,165000.0,27.23671178606801
LP001213,Male,Yes,1,Graduate,No,4945.0,0.0,126.0,360.0,0.0,Rural,1.0,No Credit History,4945.0,126000.0,25.480283114256824
LP001222,Female,No,0,Graduate,No,4166.0,0.0,116.0,360.0,0.0,Semiurban,0.0,No Credit History,4166.0,116000.0,27.84445511281805
LP001225,Male,Yes,0,Graduate,No,5726.0,4595.0,258.0,360.0,1.0,Semiurban,0.0,Has Credit History,10321.0,258000.0,24.997577754093594
LP001228,Male,No,0,Not Graduate,No,3200.0,2254.0,126.0,180.0,0.0,Urban,0.0,No Credit History,5454.0,126000.0,23.102310231023104
LP001233,Male,Yes,1,Graduate,No,10750.0,0.0,312.0,360.0,1.0,Urban,1.0,Has Credit History,10750.0,312000.0,29.023255813953487
LP001238,Male,Yes,3+,Not Graduate,Yes,7100.0,0.0,125.0,60.0,1.0,Urban,3.0,Has Credit History,7100.0,125000.0,17.6056338028169
LP001241,Female,No,0,Graduate,No,4300.0,0.0,136.0,360.0,0.0,Semiurban,0.0,No Credit History,4300.0,136000.0,31.627906976744185
LP001243,Male,Yes,0,Graduate,No,3208.0,3066.0,172.0,360.0,1.0,Urban,0.0,Has Credit History,6274.0,172000.0,27.41472744660504
LP001245,Male,Yes,2,Not Graduate,Yes,1875.0,1875.0,97.0,360.0,1.0,Semiurban,2.0,Has Credit History,3750.0,97000.0,25.866666666666667
LP001248,Male,No,0,Graduate,No,3500.0,0.0,81.0,300.0,1.0,Semiurban,0.0,Has Credit History,3500.0,81000.0,23.142857142857142
LP001250,Male,Yes,3+,Not Graduate,No,4755.0,0.0,95.0,360.0,0.0,Semiurban,3.0,No Credit History,4755.0,95000.0,19.978969505783386
LP001253,Male,Yes,3+,Graduate,Yes,5266.0,1774.0,187.0,360.0,1.0,Semiurban,3.0,Has Credit History,7040.0,187000.0,26.5625
LP001255,Male,No,0,Graduate,No,3750.0,0.0,113.0,480.0,1.0,Urban,0.0,Has Credit History,3750.0,113000.0,30.133333333333333
LP001256,Male,No,0,Graduate,No,3750.0,4750.0,176.0,360.0,1.0,Urban,0.0,Has Credit History,8500.0,176000.0,20.705882352941178
LP001259,Male,Yes,1,Graduate,Yes,1000.0,3022.0,110.0,360.0,1.0,Urban,1.0,Has Credit History,4022.0,110000.0,27.349577324714073
LP001263,Male,Yes,3+,Graduate,No,3167.0,4000.0,180.0,300.0,0.0,Semiurban,3.0,No Credit History,7167.0,180000.0,25.115110925073253
LP001264,Male,Yes,3+,Not Graduate,Yes,3333.0,2166.0,130.0,360.0,,Semiurban,3.0,Unknown/Not on File,5499.0,130000.0,23.64066193853428
LP001265,Female,No,0,Graduate,No,3846.0,0.0,111.0,360.0,1.0,Semiurban,0.0,Has Credit History,3846.0,111000.0,28.861154446177846
LP001266,Male,Yes,1,Graduate,Yes,2395.0,0.0,126.0,360.0,1.0,Semiurban,1.0,Has Credit History,2395.0,126000.0,52.609603340292274
LP001267,Female,Yes,2,Graduate,No,1378.0,1881.0,167.0,360.0,1.0,Urban,2.0,Has Credit History,3259.0,167000.0,51.2427124884934
LP001273,Male,Yes,0,Graduate,No,6000.0,2250.0,265.0,360.0,,Semiurban,0.0,Unknown/Not on File,8250.0,265000.0,32.121212121212125
LP001275,Male,Yes,1,Graduate,No,3988.0,0.0,50.0,240.0,1.0,Urban,1.0,Has Credit History,3988.0,50000.0,12.537612838515546
LP001279,Male,No,0,Graduate,No,2366.0,2531.0,136.0,360.0,1.0,Semiurban,0.0,Has Credit History,4897.0,136000.0,27.77210537063508
LP001280,Male,Yes,2,Not Graduate,No,3333.0,2000.0,99.0,360.0,,Semiurban,2.0,Unknown/Not on File,5333.0,99000.0,18.5636602287643
LP001282,Male,Yes,0,Graduate,No,2500.0,2118.0,104.0,360.0,1.0,Semiurban,0.0,Has Credit History,4618.0,104000.0,22.52057167605024
LP001289,Male,No,0,Graduate,No,8566.0,0.0,210.0,360.0,1.0,Urban,0.0,Has Credit History,8566.0,210000.0,24.515526500116742
LP001310,Male,Yes,0,Graduate,No,5695.0,4167.0,175.0,360.0,1.0,Semiurban,0.0,Has Credit History,9862.0,175000.0,17.744879334820524
LP001316,Male,Yes,0,Graduate,No,2958.0,2900.0,131.0,360.0,1.0,Semiurban,0.0,Has Credit History,5858.0,131000.0,22.362581085694778
LP001318,Male,Yes,2,Graduate,No,6250.0,5654.0,188.0,180.0,1.0,Semiurban,2.0,Has Credit History,11904.0,188000.0,15.793010752688172
LP001319,Male,Yes,2,Not Graduate,No,3273.0,1820.0,81.0,360.0,1.0,Urban,2.0,Has Credit History,5093.0,81000.0,15.904182210877675
LP001322,Male,No,0,Graduate,No,4133.0,0.0,122.0,360.0,1.0,Semiurban,0.0,Has Credit History,4133.0,122000.0,29.518509557222355
LP001325,Male,No,0,Not Graduate,No,3620.0,0.0,25.0,120.0,1.0,Semiurban,0.0,Has Credit History,3620.0,25000.0,6.906077348066298
LP001326,Male,No,0,Graduate,No,6782.0,0.0,126.0,360.0,,Urban,0.0,Unknown/Not on File,6782.0,126000.0,18.57859038631672
LP001327,Female,Yes,0,Graduate,No,2484.0,2302.0,137.0,360.0,1.0,Semiurban,0.0,Has Credit History,4786.0,137000.0,28.625156707062263
LP001333,Male,Yes,0,Graduate,No,1977.0,997.0,50.0,360.0,1.0,Semiurban,0.0,Has Credit History,2974.0,50000.0,16.812373907195695
LP001334,Male,Yes,0,Not Graduate,No,4188.0,0.0,115.0,180.0,1.0,Semiurban,0.0,Has Credit History,4188.0,115000.0,27.45940783190067
LP001343,Male,Yes,0,Graduate,No,1759.0,3541.0,131.0,360.0,1.0,Semiurban,0.0,Has Credit History,5300.0,131000.0,24.71698113207547
LP001345,Male,Yes,2,Not Graduate,No,4288.0,3263.0,133.0,180.0,1.0,Urban,2.0,Has Credit History,7551.0,133000.0,17.61356111773275
LP001349,Male,No,0,Graduate,No,4843.0,3806.0,151.0,360.0,1.0,Semiurban,0.0,Has Credit History,8649.0,151000.0,17.458665741704245
LP001350,Male,Yes,0,Graduate,No,13650.0,0.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,13650.0,126000.0,9.23076923076923
LP001356,Male,Yes,0,Graduate,No,4652.0,3583.0,126.0,360.0,1.0,Semiurban,0.0,Has Credit History,8235.0,126000.0,15.300546448087431
LP001357,Male,Yes,0,Graduate,No,3816.0,754.0,160.0,360.0,1.0,Urban,0.0,Has Credit History,4570.0,160000.0,35.010940919037196
LP001367,Male,Yes,1,Graduate,No,3052.0,1030.0,100.0,360.0,1.0,Urban,1.0,Has Credit History,4082.0,100000.0,24.49779519843214
LP001369,Male,Yes,2,Graduate,No,11417.0,1126.0,225.0,360.0,1.0,Urban,2.0,Has Credit History,12543.0,225000.0,17.93829227457546
LP001370,Male,No,0,Not Graduate,No,7333.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,7333.0,120000.0,16.36438019909996
LP001379,Male,Yes,2,Graduate,No,3800.0,3600.0,216.0,360.0,0.0,Urban,2.0,No Credit History,7400.0,216000.0,29.18918918918919
LP001384,Male,Yes,3+,Not Graduate,No,2071.0,754.0,94.0,480.0,1.0,Semiurban,3.0,Has Credit History,2825.0,94000.0,33.27433628318584
LP001385,Male,No,0,Graduate,No,5316.0,0.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,5316.0,136000.0,25.583145221971407
LP001387,Female,Yes,0,Graduate,No,2929.0,2333.0,139.0,360.0,1.0,Semiurban,0.0,Has Credit History,5262.0,139000.0,26.415811478525274
LP001391,Male,Yes,0,Not Graduate,No,3572.0,4114.0,152.0,360.0,0.0,Rural,0.0,No Credit History,7686.0,152000.0,19.776216497527972
LP001392,Female,No,1,Graduate,Yes,7451.0,0.0,126.0,360.0,1.0,Semiurban,1.0,Has Credit History,7451.0,126000.0,16.91048181452154
LP001398,Male,No,0,Graduate,No,5050.0,0.0,118.0,360.0,1.0,Semiurban,0.0,Has Credit History,5050.0,118000.0,23.366336633663366
LP001401,Male,Yes,1,Graduate,No,14583.0,0.0,185.0,180.0,1.0,Rural,1.0,Has Credit History,14583.0,185000.0,12.686004251525748
LP001404,Female,Yes,0,Graduate,No,3167.0,2283.0,154.0,360.0,1.0,Semiurban,0.0,Has Credit History,5450.0,154000.0,28.256880733944953
LP001405,Male,Yes,1,Graduate,No,2214.0,1398.0,85.0,360.0,,Urban,1.0,Unknown/Not on File,3612.0,85000.0,23.53266888150609
LP001421,Male,Yes,0,Graduate,No,5568.0,2142.0,175.0,360.0,1.0,Rural,0.0,Has Credit History,7710.0,175000.0,22.69779507133593
LP001422,Female,No,0,Graduate,No,10408.0,0.0,259.0,360.0,1.0,Urban,0.0,Has Credit History,10408.0,259000.0,24.884704073789393
LP001426,Male,Yes,0,Graduate,No,5667.0,2667.0,180.0,360.0,1.0,Rural,0.0,Has Credit History,8334.0,180000.0,21.598272138228943
LP001430,Female,No,0,Graduate,No,4166.0,0.0,44.0,360.0,1.0,Semiurban,0.0,Has Credit History,4166.0,44000.0,10.561689870379261
LP001431,Female,No,0,Graduate,No,2137.0,8980.0,137.0,360.0,0.0,Semiurban,0.0,No Credit History,11117.0,137000.0,12.323468561662319
LP001432,Male,Yes,2,Graduate,No,2957.0,0.0,81.0,360.0,1.0,Semiurban,2.0,Has Credit History,2957.0,81000.0,27.392627663172135
LP001439,Male,Yes,0,Not Graduate,No,4300.0,2014.0,194.0,360.0,1.0,Rural,0.0,Has Credit History,6314.0,194000.0,30.725372188786825
LP001443,Female,No,0,Graduate,No,3692.0,0.0,93.0,360.0,,Rural,0.0,Unknown/Not on File,3692.0,93000.0,25.189599133261105
LP001448,Male,Yes,3+,Graduate,No,23803.0,0.0,370.0,360.0,1.0,Rural,3.0,Has Credit History,23803.0,370000.0,15.544259127000798
LP001449,Male,No,0,Graduate,No,3865.0,1640.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,5505.0,126000.0,22.888283378746593
LP001451,Male,Yes,1,Graduate,Yes,10513.0,3850.0,160.0,180.0,0.0,Urban,1.0,No Credit History,14363.0,160000.0,11.139734038849822
LP001465,Male,Yes,0,Graduate,No,6080.0,2569.0,182.0,360.0,,Rural,0.0,Unknown/Not on File,8649.0,182000.0,21.042895132385247
LP001469,Male,No,0,Graduate,Yes,20166.0,0.0,650.0,480.0,,Urban,0.0,Unknown/Not on File,20166.0,650000.0,32.2324704948924
LP001473,Male,No,0,Graduate,No,2014.0,1929.0,74.0,360.0,1.0,Urban,0.0,Has Credit History,3943.0,74000.0,18.76743596246513
LP001478,Male,No,0,Graduate,No,2718.0,0.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,2718.0,70000.0,25.754231052244297
LP001482,Male,Yes,0,Graduate,Yes,3459.0,0.0,25.0,120.0,1.0,Semiurban,0.0,Has Credit History,3459.0,25000.0,7.227522405319457
LP001487,Male,No,0,Graduate,No,4895.0,0.0,102.0,360.0,1.0,Semiurban,0.0,Has Credit History,4895.0,102000.0,20.83758937691522
LP001488,Male,Yes,3+,Graduate,No,4000.0,7750.0,290.0,360.0,1.0,Semiurban,3.0,Has Credit History,11750.0,290000.0,24.680851063829788
LP001489,Female,Yes,0,Graduate,No,4583.0,0.0,84.0,360.0,1.0,Rural,0.0,Has Credit History,4583.0,84000.0,18.328605716779403
LP001491,Male,Yes,2,Graduate,Yes,3316.0,3500.0,88.0,360.0,1.0,Urban,2.0,Has Credit History,6816.0,88000.0,12.910798122065728
LP001492,Male,No,0,Graduate,No,14999.0,0.0,242.0,360.0,0.0,Semiurban,0.0,No Credit History,14999.0,242000.0,16.134408960597373
LP001493,Male,Yes,2,Not Graduate,No,4200.0,1430.0,129.0,360.0,1.0,Rural,2.0,Has Credit History,5630.0,129000.0,22.912966252220247
LP001497,Male,Yes,2,Graduate,No,5042.0,2083.0,185.0,360.0,1.0,Rural,2.0,Has Credit History,7125.0,185000.0,25.964912280701753
LP001498,Male,No,0,Graduate,No,5417.0,0.0,168.0,360.0,1.0,Urban,0.0,Has Credit History,5417.0,168000.0,31.013476093778845
LP001504,Male,No,0,Graduate,Yes,6950.0,0.0,175.0,180.0,1.0,Semiurban,0.0,Has Credit History,6950.0,175000.0,25.179856115107913
LP001507,Male,Yes,0,Graduate,No,2698.0,2034.0,122.0,360.0,1.0,Semiurban,0.0,Has Credit History,4732.0,122000.0,25.78191039729501
LP001508,Male,Yes,2,Graduate,No,11757.0,0.0,187.0,180.0,1.0,Urban,2.0,Has Credit History,11757.0,187000.0,15.905418048821979
LP001514,Female,Yes,0,Graduate,No,2330.0,4486.0,100.0,360.0,1.0,Semiurban,0.0,Has Credit History,6816.0,100000.0,14.671361502347418
LP001516,Female,Yes,2,Graduate,No,14866.0,0.0,70.0,360.0,1.0,Urban,2.0,Has Credit History,14866.0,70000.0,4.708731333243644
LP001518,Male,Yes,1,Graduate,No,1538.0,1425.0,30.0,360.0,1.0,Urban,1.0,Has Credit History,2963.0,30000.0,10.12487343908201
LP001519,Female,No,0,Graduate,No,10000.0,1666.0,225.0,360.0,1.0,Rural,0.0,Has Credit History,11666.0,225000.0,19.286816389507973
LP001520,Male,Yes,0,Graduate,No,4860.0,830.0,125.0,360.0,1.0,Semiurban,0.0,Has Credit History,5690.0,125000.0,21.968365553602812
LP001528,Male,No,0,Graduate,No,6277.0,0.0,118.0,360.0,0.0,Rural,0.0,No Credit History,6277.0,118000.0,18.798789230524136
LP001529,Male,Yes,0,Graduate,Yes,2577.0,3750.0,152.0,360.0,1.0,Rural,0.0,Has Credit History,6327.0,152000.0,24.024024024024023
LP001531,Male,No,0,Graduate,No,9166.0,0.0,244.0,360.0,1.0,Urban,0.0,Has Credit History,9166.0,244000.0,26.620117826751038
LP001532,Male,Yes,2,Not Graduate,No,2281.0,0.0,113.0,360.0,1.0,Rural,2.0,Has Credit History,2281.0,113000.0,49.53967558088558
LP001535,Male,No,0,Graduate,No,3254.0,0.0,50.0,360.0,1.0,Urban,0.0,Has Credit History,3254.0,50000.0,15.365703749231715
LP001536,Male,Yes,3+,Graduate,No,39999.0,0.0,600.0,180.0,0.0,Semiurban,3.0,No Credit History,39999.0,600000.0,15.000375009375235
LP001541,Male,Yes,1,Graduate,No,6000.0,0.0,160.0,360.0,,Rural,1.0,Unknown/Not on File,6000.0,160000.0,26.666666666666668
LP001543,Male,Yes,1,Graduate,No,9538.0,0.0,187.0,360.0,1.0,Urban,1.0,Has Credit History,9538.0,187000.0,19.605787376808554
LP001546,Male,No,0,Graduate,No,2980.0,2083.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5063.0,120000.0,23.70136282836263
LP001552,Male,Yes,0,Graduate,No,4583.0,5625.0,255.0,360.0,1.0,Semiurban,0.0,Has Credit History,10208.0,255000.0,24.980407523510973
LP001560,Male,Yes,0,Not Graduate,No,1863.0,1041.0,98.0,360.0,1.0,Semiurban,0.0,Has Credit History,2904.0,98000.0,33.7465564738292
LP001562,Male,Yes,0,Graduate,No,7933.0,0.0,275.0,360.0,1.0,Urban,0.0,Has Credit History,7933.0,275000.0,34.665322072355984
LP001565,Male,Yes,1,Graduate,No,3089.0,1280.0,121.0,360.0,0.0,Semiurban,1.0,No Credit History,4369.0,121000.0,27.695124742504007
LP001570,Male,Yes,2,Graduate,No,4167.0,1447.0,158.0,360.0,1.0,Rural,2.0,Has Credit History,5614.0,158000.0,28.14392589953687
LP001572,Male,Yes,0,Graduate,No,9323.0,0.0,75.0,180.0,1.0,Urban,0.0,Has Credit History,9323.0,75000.0,8.04462083020487
LP001574,Male,Yes,0,Graduate,No,3707.0,3166.0,182.0,360.0,1.0,Rural,0.0,Has Credit History,6873.0,182000.0,26.480430670740578
LP001577,Female,Yes,0,Graduate,No,4583.0,0.0,112.0,360.0,1.0,Rural,0.0,Has Credit History,4583.0,112000.0,24.43814095570587
LP001578,Male,Yes,0,Graduate,No,2439.0,3333.0,129.0,360.0,1.0,Rural,0.0,Has Credit History,5772.0,129000.0,22.34927234927235
LP001579,Male,No,0,Graduate,No,2237.0,0.0,63.0,480.0,0.0,Semiurban,0.0,No Credit History,2237.0,63000.0,28.162717925793473
LP001580,Male,Yes,2,Graduate,No,8000.0,0.0,200.0,360.0,1.0,Semiurban,2.0,Has Credit History,8000.0,200000.0,25.0
LP001581,Male,Yes,0,Not Graduate,No,1820.0,1769.0,95.0,360.0,1.0,Rural,0.0,Has Credit History,3589.0,95000.0,26.469768737809975
LP001585,Male,Yes,3+,Graduate,No,51763.0,0.0,700.0,300.0,1.0,Urban,3.0,Has Credit History,51763.0,700000.0,13.523172922744045
LP001586,Male,Yes,3+,Not Graduate,No,3522.0,0.0,81.0,180.0,1.0,Rural,3.0,Has Credit History,3522.0,81000.0,22.998296422487222
LP001594,Male,Yes,0,Graduate,No,5708.0,5625.0,187.0,360.0,1.0,Semiurban,0.0,Has Credit History,11333.0,187000.0,16.500485308391422
LP001603,Male,Yes,0,Not Graduate,Yes,4344.0,736.0,87.0,360.0,1.0,Semiurban,0.0,Has Credit History,5080.0,87000.0,17.125984251968504
LP001606,Male,Yes,0,Graduate,No,3497.0,1964.0,116.0,360.0,1.0,Rural,0.0,Has Credit History,5461.0,116000.0,21.241530855154732
LP001608,Male,Yes,2,Graduate,No,2045.0,1619.0,101.0,360.0,1.0,Rural,2.0,Has Credit History,3664.0,101000.0,27.565502183406114
LP001610,Male,Yes,3+,Graduate,No,5516.0,11300.0,495.0,360.0,0.0,Semiurban,3.0,No Credit History,16816.0,495000.0,29.436251189343484
